SecondLargestPropertyUseTypeGFA,SecondLargestPropertyUseType,GHGEmissionsIntensity(kgCO2e/ft2),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),SPD Beats,Seattle Police Department Micro Community Policing Plan Areas,GHGEmissionsIntensity,TotalGHGEmissions,City,State,ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA,ListOfAllPropertyUseTypes,SourceEUI(kBtu/sf),SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),Electricity(kBtu),SourceEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SiteEnergyUse(kBtu),NumberofFloors,NumberofBuildings,DefaultData,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),Neighborhood,CouncilDistrictCode,ComplianceStatus,PropertyGFAParking,YearBuilt,PropertyGFATotal,BuildingType,DataYear,zip_codes,Longitude,Latitude,parcelTax_number
72726.0,32.0,1.96,0.0,466.95,36.0,57.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,24.0,88698.0,370.0,705.2,0.0,10211820.0,42186.0,4218629.0,34844176.0,712.5,242.0,249.5,40268260.0,39061360.0,4.0,1.0,0.0,48287.0,8.0,162157.0,9.0,2.0,0.0,0.0,2005.0,162157.0,4.0,2015.0,19584.0,-122.3235135,47.57703948,7666203110.0
5866.0,34.0,0.51,0.0,33.49,16.0,19.0,1.175916245916246,120.07988409011996,1.0,1.0,97.0,21.0,45113.0,288.0,69.3,0.0,271723.0,5088.0,508796.0,927158.0,75.1,28.9,31.4,1560717.0,1435915.0,6.0,1.0,0.0,49467.0,11.0,47022.0,2.0,3.0,0.0,10473.0,2012.0,57495.0,3.0,2015.0,19578.0,-122.31670529,47.60632731,7948300165.0
30000.0,34.0,1.86,0.0,99.44,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,23.0,53.0,33997.0,461.0,798.5,0.0,2458319.0,7714.0,771400.0,8388133.0,817.2,269.4,275.4,9361202.0,9159185.0,4.0,1.0,0.0,49687.0,28.0,33997.0,11.0,7.0,0.0,0.0,2003.0,33997.0,4.0,2015.0,19575.0,-122.35764313,47.62392426,8681450000.0
28074.10015345275,50.0,5.52,0.0,346.84,33.0,6.0,1.175916245916246,120.07988409011996,1.0,1.0,86.0,57.0,77079.36204268293,488.0,183.4,0.0,434598.0,63359.0,6335873.0,1482910.0,190.4,126.8,131.6,8114443.0,7818721.0,6.0,1.0,0.0,49693.0,11.0,61656.0,14.0,5.0,0.0,0.0,2010.0,61656.0,3.0,2015.0,19582.0,-122.34767273,47.73201026,4340200000.0
182439.0,34.0,0.14,0.0,142.16,10.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,98.0,24.0,400536.0,380.0,125.0,0.0,4702148.0,5707.0,570676.0,16044395.0,125.0,40.8,40.8,16614404.0,16614404.0,11.0,1.0,0.0,49695.0,8.0,335992.0,10.0,7.0,0.0,190431.0,2012.0,526423.0,4.0,2015.0,18390.0,-122.33594343,47.61987314,1986200350.0
29878.0,21.0,0.05,0.0,9.7,20.0,49.0,1.175916245916246,120.07988409011996,1.0,1.0,97.0,24.0,33279.0,262.0,69.2,0.0,407846.0,0.0,0.0,1391627.0,76.0,22.0,24.2,1527750.0,1391569.0,6.0,1.0,1.0,49697.0,12.0,74211.0,6.0,7.0,0.0,0.0,1902.0,74211.0,4.0,2015.0,18379.0,-122.3351985,47.60120521,5247800025.0
49395.0,34.0,0.13,0.0,37.31,6.0,9.0,1.175916245916246,120.07988409011996,1.0,1.0,69.0,21.0,124279.0,296.0,88.3,0.0,1041367.0,2361.0,236126.0,3553292.0,92.1,29.3,30.5,3946788.0,3789270.0,6.0,1.0,0.0,49698.0,11.0,129219.0,2.0,3.0,0.0,45435.0,2012.0,174654.0,3.0,2015.0,19578.0,-122.30789948,47.61691666,7234601230.0
28074.10015345275,50.0,0.16,0.0,13.43,46.0,52.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,23.0,293707.0,320.0,15.7,0.0,423174.0,634.0,63400.0,1443930.0,15.8,5.1,5.2,1538074.0,1507270.0,2.0,1.0,0.0,49699.0,13.0,45700.0,17.0,2.0,0.0,0.0,1988.0,45700.0,4.0,2015.0,18230.0,-122.27726192,47.50991348,323049141.0
28074.10015345275,50.0,2.34,0.0,276.9,27.0,33.0,1.175916245916246,120.07988409011996,1.0,1.0,65.0,14.0,117299.0,181.0,80.8,0.0,381374.0,50429.0,5042923.0,1301302.0,103.0,54.6,73.6,8547373.0,6344171.0,1.0,1.0,0.0,49703.0,6.0,116101.0,11.0,7.0,0.0,0.0,1952.0,116101.0,7.0,2015.0,18235.0,-122.3985587,47.64166106,2225039016.0
48907.0,34.0,0.48,0.0,96.52,2.0,4.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,21.0,128621.0,295.0,76.4,0.0,773269.0,14710.0,1470963.0,2638504.0,80.0,31.9,34.1,4386690.0,4109358.0,6.0,1.0,0.0,49704.0,11.0,128621.0,0.0,6.0,0.0,48907.0,2012.0,177528.0,3.0,2015.0,18386.0,-122.37221527,47.66838837,2768300135.0
28074.10015345275,50.0,0.86,0.0,472.56,48.0,55.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,31.0,564258.0,432.0,68.0,0.0,2831519.0,76297.0,7629673.0,9661544.0,76.3,30.6,36.6,20657716.0,17290816.0,4.695736434108527,7.0,0.0,49705.0,15.0,502030.0,13.0,4.0,0.0,0.0,1929.0,502030.0,5.0,2015.0,18792.0,-122.2587951,47.68317875,225049062.0
40584.0,34.0,0.53,0.0,93.76,5.0,8.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,21.0,153767.0,295.0,66.3,0.0,814736.0,14004.0,1400420.0,2779993.0,71.3,27.2,29.8,4586289.0,4180298.0,6.0,1.0,1.0,49706.0,11.0,104664.0,8.0,3.0,0.0,49103.0,2011.0,153767.0,3.0,2015.0,19578.0,-122.32479858,47.61545181,8804900775.0
11512.0,34.0,0.04,0.0,4.56,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,97.0,21.0,27849.0,295.0,73.7,0.0,191580.0,0.0,0.0,653699.0,76.0,23.5,24.2,673880.0,653672.0,6.0,1.0,0.0,49707.0,11.0,32250.0,11.0,7.0,0.0,11512.0,2012.0,43762.0,3.0,2015.0,18390.0,-122.3563474,47.62280929,1988200105.0
28074.10015345275,50.0,9.46,0.0,595.67,33.0,46.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,54.0,53575.0,485.0,1379.6,0.0,6065774.0,84990.0,8499046.0,20697280.0,1373.3,544.9,545.7,29237084.0,29195468.0,2.0,1.0,0.0,49709.0,15.0,53575.0,14.0,5.0,0.0,0.0,2012.0,53575.0,4.0,2015.0,19582.0,-122.3364917,47.71275676,3026049128.0
107368.0,34.0,0.67,0.0,173.2,5.0,8.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,21.0,246342.0,300.0,70.9,0.0,1529503.0,25762.0,2576204.0,5218881.0,71.7,28.9,29.7,7997551.0,7794869.0,7.0,1.0,0.0,49710.0,11.0,104562.0,8.0,3.0,0.0,120015.0,2012.0,224577.0,3.0,2015.0,18376.0,-122.32084058,47.62031168,4700000000.0
28074.10015345275,50.0,0.17,0.0,56.48,35.0,57.0,1.175916245916246,120.07988409011996,1.0,1.0,91.0,24.0,157345.0,351.0,142.0,0.0,2071996.0,1355.0,135486.0,7069944.0,148.5,45.8,48.0,7559566.0,7205135.0,6.0,1.0,0.0,49712.0,8.0,112262.0,9.0,2.0,0.0,45083.0,2012.0,157345.0,4.0,2015.0,19584.0,-122.33470154,47.58923721,7666207075.0
28074.10015345275,50.0,0.49,0.0,54.2,16.0,19.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,57.0,77079.36204268293,488.0,64.9,0.0,531372.0,7826.0,782594.0,1813116.0,71.0,25.8,28.3,2841667.0,2595635.0,6.0,1.0,0.0,49714.0,11.0,56160.0,8.0,3.0,0.0,38773.0,2012.0,94933.0,3.0,2015.0,19578.0,-122.32035065,47.60570526,2197600185.0
8050.0,34.0,0.83,0.0,40.53,42.0,10.0,1.175916245916246,120.07988409011996,1.0,1.0,62.0,21.0,43210.0,295.0,96.0,0.0,326818.0,6169.0,616854.0,1115148.0,104.6,40.1,43.7,1887811.0,1731955.0,4.0,1.0,0.0,49717.0,9.0,34589.0,17.0,2.0,0.0,8621.0,2012.0,43210.0,2.0,2015.0,18388.0,-122.29461394,47.56308742,6056111060.0
28074.10015345275,50.0,0.11,0.0,37.62,15.0,59.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,34.0,138602.0,439.0,122.3,0.0,1581556.0,0.0,0.0,5396493.0,125.3,38.9,39.9,5529936.0,5396269.0,2.0,1.0,0.0,49718.0,15.0,137138.0,9.0,1.0,0.0,0.0,2012.0,137138.0,5.0,2015.0,18388.0,-122.3330282,47.53244005,2924049006.0
28074.10015345275,50.0,0.82,0.0,65.46,39.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,21.0,74964.0,238.0,51.9,0.0,253345.0,11191.0,1119097.0,864448.0,51.9,26.5,26.5,1983509.0,1983509.0,4.0,1.0,1.0,49719.0,9.0,74964.0,11.0,7.0,0.0,0.0,2012.0,74964.0,2.0,2015.0,19575.0,-122.3573198,47.63639163,1794501135.0
28074.10015345275,50.0,0.48,0.0,13.19,27.0,33.0,1.175916245916246,120.07988409011996,1.0,1.0,41.0,21.0,21753.0,238.0,101.6,0.0,190319.0,1631.0,163054.0,649395.0,114.1,37.3,43.1,937637.0,812422.0,3.0,2.0,1.0,49721.0,9.0,11111.0,11.0,7.0,0.0,10642.0,2012.0,21753.0,2.0,2015.0,18235.0,-122.3866334,47.63658205,2771604405.0
28074.10015345275,50.0,0.45,0.0,31.93,50.0,1.0,1.175916245916246,120.07988409011996,1.0,1.0,94.0,57.0,77079.36204268293,488.0,68.2,0.0,340814.0,4485.0,448532.0,1162905.0,74.8,26.7,29.2,1762627.0,1611389.0,5.0,1.0,0.0,49722.0,11.0,59205.0,18.0,1.0,0.0,0.0,2012.0,59205.0,3.0,2015.0,19581.0,-122.37694635,47.56174814,952008170.0
106988.0,14.0,5.37,182715.0,1542.47,12.0,19.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,160482.0,162.0,369.6,17759434.0,7216754.0,0.0,0.0,24624587.0,346.9,159.1,151.9,40631448.0,42566736.0,7.0,1.0,0.0,49725.0,15.0,267470.0,8.0,3.0,0.0,0.0,2012.0,267470.0,4.0,2015.0,18081.0,-122.32668914,47.60970756,8590901075.0
117302.0,34.0,0.76,0.0,532.69,7.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,73.0,21.0,736307.0,295.0,85.6,0.0,5121326.0,77363.0,7736283.0,17474690.0,88.7,34.2,35.9,26436016.0,25210246.0,24.0,1.0,0.0,49728.0,3.0,487963.0,6.0,7.0,0.0,114435.0,2012.0,602398.0,1.0,2015.0,19576.0,-122.33999826,47.61532277,660000040.0
28074.10015345275,50.0,0.64,0.0,83.27,7.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,21.0,131890.0,238.0,50.0,0.0,483432.0,13514.0,1351395.0,1649538.0,55.6,22.8,25.6,3373627.0,3000864.0,7.0,1.0,0.0,49729.0,11.0,90995.0,11.0,7.0,0.0,28224.0,2012.0,119219.0,3.0,2015.0,18390.0,-122.3427138,47.62598568,2249000255.0
75681.0,34.0,0.77,0.0,278.75,7.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,95.0,21.0,256573.0,151.0,81.1,0.0,1513245.0,45708.0,4570823.0,5163406.0,84.3,37.6,40.6,10520343.0,9734014.0,7.0,1.0,0.0,49730.0,11.0,259104.0,11.0,7.0,0.0,75681.0,2012.0,334785.0,3.0,2015.0,18390.0,-122.3426722,47.62779439,2249500075.0
28074.10015345275,50.0,1.22,0.0,99.62,47.0,60.0,1.175916245916246,120.07988409011996,1.0,1.0,38.0,21.0,60084.0,238.0,136.7,0.0,609515.0,16027.0,1602710.0,2079750.0,143.3,61.3,64.2,3855955.0,3682374.0,7.0,1.0,0.0,49731.0,11.0,60084.0,13.0,4.0,0.0,14337.0,2012.0,74421.0,3.0,2015.0,18383.0,-122.3126711,47.66761583,8816400655.0
28074.10015345275,50.0,4.1,0.0,1457.42,48.0,55.0,1.175916245916246,120.07988409011996,1.0,1.0,83.0,12.0,241500.0,160.0,423.9,0.0,7181878.0,242250.0,24225020.0,24505585.0,423.9,201.8,201.8,48729588.0,48729588.0,8.0,1.0,0.0,49732.0,4.0,330000.0,13.0,4.0,0.0,0.0,2013.0,330000.0,4.0,2015.0,18383.0,-122.2846958,47.66139776,1025049265.0
71418.0,34.0,0.43,0.0,112.76,19.0,14.0,1.175916245916246,120.07988409011996,1.0,1.0,60.0,21.0,202675.0,295.0,111.9,0.0,1997280.0,12285.0,1228548.0,6815002.0,112.5,39.7,40.2,8153902.0,8043269.0,16.0,1.0,0.0,49733.0,3.0,120836.0,6.0,7.0,0.0,73392.0,2013.0,194228.0,1.0,2015.0,18379.0,-122.33609009,47.60327911,7666202540.0
20492.0,34.0,0.08,0.0,6.93,3.0,20.0,1.175916245916246,120.07988409011996,1.0,1.0,92.0,21.0,29788.0,295.0,104.8,0.0,291375.0,0.0,0.0,994212.0,109.7,33.4,34.9,1040639.0,994171.0,4.0,1.0,0.0,49734.0,9.0,31962.0,10.0,4.0,0.0,0.0,2012.0,31962.0,2.0,2015.0,18377.0,-122.3436203,47.65089035,2261500150.0
28074.10015345275,50.0,1.22,0.0,72.16,34.0,6.0,1.175916245916246,120.07988409011996,1.0,1.0,77.0,21.0,52596.0,238.0,98.4,0.0,365876.0,11949.0,1194917.0,1248419.0,101.6,46.5,49.5,2603080.0,2443284.0,4.0,1.0,0.0,49735.0,9.0,50466.0,14.0,5.0,0.0,4305.0,2012.0,54771.0,2.0,2015.0,19582.0,-122.344998,47.70566954,2291400310.0
28074.10015345275,50.0,2.21,0.0,66.13,13.0,45.0,1.175916245916246,120.07988409011996,1.0,1.0,49.0,21.0,27950.0,238.0,152.6,0.0,288672.0,11158.0,1115816.0,984990.0,160.8,75.2,83.0,2319387.0,2100766.0,4.0,1.0,0.0,49736.0,9.0,27950.0,4.0,1.0,0.0,0.0,2013.0,27950.0,2.0,2015.0,18385.0,-122.3624109,47.55271916,1773101555.0
17558.0,15.0,2.79,0.0,128.39,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,67.0,48.0,24588.0,175.0,163.7,0.0,425603.0,22268.0,2226780.0,1452219.0,164.5,87.3,92.9,3916624.0,3678939.0,3.0,1.0,1.0,49737.0,21.0,30794.0,11.0,7.0,0.0,13038.0,1918.0,43832.0,4.0,2015.0,18390.0,-122.35627747,47.625,7011000000.0
28074.10015345275,50.0,2.06,0.0,329.67,50.0,1.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,52.0,146363.0,483.0,176.6,0.0,1886487.0,53624.0,5362411.0,6436961.0,179.2,80.6,85.3,12488556.0,11799105.0,6.0,1.0,0.0,49738.0,15.0,146363.0,18.0,1.0,0.0,0.0,1987.0,146363.0,4.0,2015.0,18795.0,-122.3846207,47.55989777,7579200260.0
28074.10015345275,50.0,1.77,0.0,77.15,10.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,82.0,21.0,43186.0,238.0,98.0,0.0,264424.0,13342.0,1334192.0,902251.0,106.3,51.8,59.6,2574530.0,2236406.0,6.0,1.0,0.0,49739.0,11.0,41502.0,10.0,7.0,0.0,0.0,2013.0,41502.0,3.0,2015.0,18390.0,-122.3320897,47.620241,2467400441.0
12346.0,34.0,0.51,0.0,52.87,12.0,19.0,1.175916245916246,120.07988409011996,1.0,1.0,95.0,21.0,89799.0,295.0,70.3,0.0,513998.0,7652.0,765231.0,1753835.0,76.9,28.1,30.2,2707544.0,2518993.0,7.0,1.0,0.0,49767.0,11.0,85772.0,8.0,7.0,0.0,3202.0,2013.0,88974.0,3.0,2015.0,18081.0,-122.32879117,47.61421976,660001905.0
28074.10015345275,50.0,1.17,0.0,51.55,2.0,20.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,21.0,32000.0,238.0,35.8,0.0,12500.0,9650.0,965000.0,42652.0,44.9,31.5,40.1,1282870.0,1007650.0,5.0,1.0,0.0,49769.0,11.0,43998.0,10.0,6.0,0.0,0.0,1920.0,43998.0,3.0,2015.0,18377.0,-122.349327087402,47.6590538024902,660001905.0
37070.0,34.0,0.75,0.0,103.39,33.0,6.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,50.0,120000.0,458.0,94.6,0.0,908850.0,15398.0,1539761.0,3101125.0,98.5,38.7,40.4,4843381.0,4640758.0,7.0,1.0,0.0,49771.0,25.0,82930.0,14.0,5.0,0.0,37070.0,2012.0,120000.0,3.0,2015.0,19582.0,-122.34723663,47.73072052,3603900000.0
19614.0,34.0,0.06,0.0,16.11,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,90.0,21.0,86258.0,295.0,83.6,0.0,677471.0,0.0,0.0,2311628.0,91.6,26.8,29.3,2529517.0,2311532.0,4.0,1.0,0.0,49772.0,9.0,98262.0,11.0,7.0,0.0,10610.0,2013.0,108872.0,2.0,2015.0,18390.0,-122.34455872,47.6257515,2249000235.0
28074.10015345275,50.0,4.17,0.0,376.46,49.0,41.0,1.175916245916246,120.07988409011996,1.0,1.0,80.0,53.0,67263.0,484.0,516.2,0.0,2662800.0,58956.0,5895640.0,9085851.0,528.7,222.7,234.7,15785865.0,14981114.0,1.0,1.0,0.0,49775.0,28.0,80980.0,18.0,1.0,0.0,0.0,2011.0,80980.0,4.0,2015.0,18795.0,-122.38652922,47.58017175,2301550010.0
149326.0,34.0,0.23,0.0,143.1,30.0,5.0,1.175916245916246,120.07988409011996,1.0,1.0,81.0,24.0,194687.0,54.0,188.8,0.0,4129655.0,8449.0,844867.0,14090968.0,199.6,62.5,66.7,15934393.0,14935251.0,13.0,1.0,0.0,49776.0,8.0,208933.0,6.0,7.0,0.0,149326.0,1988.0,358259.0,4.0,2015.0,19576.0,-122.3439771,47.61131062,1977200471.0
5809.0,34.0,0.89,0.0,22.15,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,21.0,30216.0,295.0,80.3,0.0,194044.0,3301.0,330060.0,662106.0,88.1,32.8,35.9,1083531.0,992139.0,6.0,1.0,0.0,49777.0,11.0,21762.0,11.0,7.0,0.0,0.0,2013.0,21762.0,3.0,2015.0,19575.0,-122.35957302,47.62208529,1989200630.0
28074.10015345275,50.0,0.56,0.0,44.35,48.0,55.0,1.175916245916246,120.07988409011996,1.0,1.0,35.0,56.0,70292.0,487.0,59.4,0.0,322086.0,6908.0,690753.0,1099003.0,63.4,25.5,29.2,2054969.0,1789710.0,2.0,1.0,0.0,49778.0,31.0,70292.0,13.0,4.0,0.0,0.0,2008.0,70292.0,4.0,2015.0,18383.0,-122.2709065,47.67062411,1025049006.0
28074.10015345275,50.0,0.09,0.0,9.51,17.0,28.0,1.175916245916246,120.07988409011996,1.0,1.0,58.0,21.0,43793.0,238.0,97.8,0.0,399867.0,0.0,0.0,1364401.0,107.5,31.2,34.2,1499563.0,1364344.0,6.0,1.0,0.0,49779.0,11.0,38407.0,2.0,3.0,0.0,0.0,2013.0,38407.0,3.0,2015.0,17919.0,-122.30564117,47.59947586,3319501010.0
30700.0,34.0,0.96,0.0,227.13,31.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,6.0,60000.0,70.0,1705.0,0.0,9548552.0,0.0,0.0,32581012.0,1705.0,543.0,543.0,32579658.0,32579658.0,7.0,1.0,0.0,49780.0,15.0,55559.0,6.0,7.0,0.0,35120.0,1975.0,90679.0,4.0,2015.0,19576.0,-122.33974457,47.61442566,659000905.0
5794.0,24.0,1.35,0.0,75.9,1.0,4.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,21.0,42215.0,146.0,125.8,0.0,471452.0,12181.0,1218054.0,1608659.0,130.4,56.2,60.5,3043511.0,2826646.0,7.0,1.0,0.0,49781.0,11.0,51287.0,0.0,6.0,0.0,0.0,2013.0,51287.0,3.0,2015.0,18386.0,-122.38124847,47.66923523,2767700740.0
111320.0,34.0,2.96,0.0,1124.96,7.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,15.0,205768.0,37.0,512.6,0.0,8141415.0,175353.0,17535327.0,27779661.0,518.3,219.9,233.9,48200628.0,45313836.0,8.0,1.0,0.0,49783.0,15.0,225581.0,10.0,7.0,0.0,114010.0,2013.0,339591.0,4.0,2015.0,18390.0,-122.34140778,47.62365341,1988201435.0
28074.10015345275,50.0,0.04,0.0,3.92,8.0,9.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,24.0,48159.0,351.0,-2.0,0.0,164853.0,0.0,0.0,562503.0,-2.0,11.7,11.7,562479.0,562479.0,6.0,1.0,0.0,49784.0,26.0,41929.0,2.0,3.0,0.0,0.0,2013.0,41929.0,4.0,2015.0,19578.0,-122.3124641,47.61434963,7234600195.0
19700.0,34.0,0.47,0.0,44.63,47.0,53.0,1.175916245916246,120.07988409011996,1.0,1.0,90.0,21.0,38919.0,295.0,112.2,0.0,340009.0,6880.0,687964.0,1160158.0,115.9,47.5,50.2,1953700.0,1848074.0,6.0,1.0,0.0,49785.0,11.0,84577.0,13.0,4.0,0.0,0.0,2013.0,84577.0,3.0,2015.0,18792.0,-122.31773376,47.67633438,9528103115.0
25100.0,34.0,2.72,0.0,156.11,9.0,5.0,1.175916245916246,120.07988409011996,1.0,1.0,79.0,21.0,89000.0,299.0,107.3,0.0,682169.0,26338.0,2633844.0,2327657.0,107.3,52.9,52.9,4961405.0,4961405.0,8.0,1.0,0.0,49786.0,11.0,53708.0,6.0,7.0,0.0,0.0,2013.0,53708.0,3.0,2015.0,19576.0,-122.34553702,47.61419289,656000220.0
19538.0,34.0,0.34,0.0,22.61,2.0,20.0,1.175916245916246,120.07988409011996,1.0,1.0,91.0,21.0,36565.0,295.0,78.7,0.0,237216.0,3195.0,319530.0,809415.0,82.4,30.9,32.4,1183825.0,1128912.0,4.0,1.0,0.0,49787.0,9.0,56184.0,0.0,6.0,0.0,0.0,2013.0,56184.0,2.0,2015.0,18386.0,-122.3617582,47.656769,7442000360.0
28074.10015345275,50.0,0.07,0.0,6.04,16.0,19.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,21.0,31981.0,238.0,85.0,0.0,253743.0,0.0,0.0,865807.0,85.0,27.1,27.1,865771.0,865771.0,6.0,1.0,0.0,49788.0,11.0,31981.0,8.0,3.0,0.0,0.0,2013.0,31981.0,3.0,2015.0,19578.0,-122.3189934,47.60419964,2197600490.0
50236.0,34.0,0.83,0.0,271.58,7.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,57.0,21.0,241268.0,299.0,94.1,0.0,1732651.0,43376.0,4337628.0,5912051.0,98.9,41.7,46.4,11396203.0,10249433.0,24.0,1.0,0.0,49789.0,3.0,295754.0,6.0,7.0,0.0,0.0,2013.0,295754.0,1.0,2015.0,19576.0,-122.34101868,47.61445999,696000055.0
6936.0,34.0,0.91,0.0,25.38,5.0,8.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,21.0,37618.0,295.0,69.9,0.0,207756.0,3848.0,384763.0,708894.0,75.6,29.1,31.1,1169686.0,1093627.0,6.0,1.0,0.0,49790.0,11.0,24457.0,8.0,3.0,0.0,0.0,2013.0,24457.0,3.0,2015.0,18376.0,-122.326225,47.622642,6848200195.0
25920.0,34.0,0.09,0.0,10.24,4.0,8.0,1.175916245916246,120.07988409011996,1.0,1.0,98.0,21.0,51424.0,295.0,78.1,0.0,372496.0,260.0,26003.0,1271009.0,83.6,25.2,27.1,1392265.0,1296959.0,6.0,1.0,0.0,49791.0,11.0,25504.0,8.0,3.0,0.0,25920.0,2013.0,51424.0,3.0,2015.0,19578.0,-122.31284022,47.61477828,1728800066.0
61291.0,34.0,0.76,0.0,165.26,21.0,23.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,21.0,198202.0,309.0,69.4,0.0,1023810.0,26531.0,2653111.0,3493385.0,71.7,31.0,32.2,6377519.0,6146350.0,5.0,3.0,0.0,49792.0,11.0,136911.0,14.0,6.0,0.0,61291.0,2013.0,198202.0,3.0,2015.0,18229.0,-122.35578156,47.70338821,3626039001.0
28217.0,34.0,0.04,0.0,9.6,27.0,33.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,24.0,83533.0,388.0,51.8,0.0,403630.0,0.0,0.0,1377241.0,51.8,16.5,16.5,1377184.0,1377184.0,3.0,1.0,0.0,49793.0,26.0,55316.0,11.0,7.0,0.0,28217.0,2013.0,83533.0,4.0,2015.0,19575.0,-122.3767395,47.63484955,7666201610.0
28074.10015345275,50.0,0.12,0.0,47.99,49.0,45.0,1.175916245916246,120.07988409011996,1.0,1.0,76.0,21.0,227672.0,238.0,66.9,0.0,1394720.0,2790.0,278996.0,4758982.0,69.6,22.1,23.0,5228998.0,5037781.0,6.0,1.0,0.0,49796.0,11.0,227672.0,4.0,1.0,0.0,0.0,2013.0,227672.0,3.0,2015.0,18385.0,-122.36493683,47.56702805,2444600025.0
28074.10015345275,50.0,0.14,0.0,19.4,18.0,28.0,1.175916245916246,120.07988409011996,1.0,1.0,72.0,24.0,47000.0,351.0,157.9,0.0,686866.0,576.0,57562.0,2343683.0,165.8,51.1,53.6,2521530.0,2401148.0,3.0,1.0,0.0,49797.0,26.0,64578.0,6.0,3.0,0.0,0.0,2013.0,64578.0,4.0,2015.0,17919.0,-122.3130172,47.59720707,7134300080.0
686.0,34.0,0.07,0.0,5.33,3.0,20.0,1.175916245916246,120.07988409011996,1.0,1.0,30.0,21.0,26000.0,295.0,92.3,0.0,223918.0,0.0,0.0,764040.0,98.6,29.4,31.4,816546.0,764008.0,4.0,1.0,0.0,49798.0,9.0,28200.0,10.0,4.0,0.0,0.0,2013.0,28200.0,2.0,2015.0,18377.0,-122.34286368,47.65697815,72000090.0
28074.10015345275,50.0,0.61,0.0,57.16,23.0,3.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,21.0,83999.0,238.0,62.6,0.0,403151.0,8957.0,895711.0,1375609.0,65.1,27.0,28.3,2375030.0,2271263.0,4.0,1.0,1.0,49800.0,9.0,83999.0,0.0,6.0,0.0,0.0,2013.0,83999.0,2.0,2015.0,18798.0,-122.377049,47.67757799,7518500220.0
26067.0,34.0,0.16,0.0,25.27,1.0,4.0,1.175916245916246,120.07988409011996,1.0,1.0,57.0,13.0,60245.0,177.0,189.0,0.0,1062554.0,0.0,0.0,3625585.0,189.0,60.2,60.2,3625434.0,3625434.0,4.0,1.0,0.0,49802.0,5.0,62381.0,0.0,6.0,0.0,0.0,2013.0,62381.0,4.0,2015.0,18386.0,-122.38254547,47.66622925,2767702985.0
28074.10015345275,50.0,0.06,0.0,8.29,32.0,6.0,1.175916245916246,120.07988409011996,1.0,1.0,67.0,21.0,37419.0,238.0,99.7,0.0,348313.0,0.0,0.0,1188493.0,102.1,31.8,32.5,1216888.0,1188444.0,4.0,1.0,0.0,49821.0,9.0,49970.0,14.0,5.0,0.0,0.0,2013.0,49970.0,2.0,2015.0,19582.0,-122.3551065,47.70664909,8911000330.0
